image_name,target
ISIC_0407054,4.067801e-05
ISIC_0407220,0.056873363
ISIC_0408372,9.462678e-06
ISIC_0408969,2.8703585e-05
ISIC_0409388,0.013487183
ISIC_0410649,0.02898252
ISIC_0411243,0.75731647
ISIC_0414776,0.0058653383
ISIC_0416431,0.0016970411
ISIC_0416708,1.668302e-05
ISIC_0418978,0.0009283954
ISIC_0419005,0.2354201
ISIC_0421107,0.71267945
ISIC_0424070,0.7438466
ISIC_0426960,0.007199082
ISIC_0427371,4.3413474e-06
ISIC_0429551,0.0001856384
ISIC_0431350,0.00049484114
ISIC_0431499,0.9999863
ISIC_0431738,0.00014421997
ISIC_0432133,0.24135114
ISIC_0432265,0.0010661514
ISIC_0432894,0.007745745
ISIC_0433895,0.17868198
ISIC_0434253,0.7587961
ISIC_0434274,0.0004985459
ISIC_0434285,0.00012297805
ISIC_0434890,0.029586526
ISIC_0434920,2.0920738e-06
ISIC_0435283,0.012400896
ISIC_0435396,8.675327e-06
ISIC_0436298,0.7532484
ISIC_0436727,0.008094317
ISIC_0436779,7.973326e-06
ISIC_0436884,0.00026269478
ISIC_0437081,0.3369019
ISIC_0437384,1.7790767e-06
ISIC_0437987,0.99447846
ISIC_0438584,0.9998605
ISIC_0439475,0.0023072208
ISIC_0441244,0.10014661
ISIC_0442293,0.9999999
ISIC_0442567,0.014622325
ISIC_0445097,0.0002525985
ISIC_0446097,0.6607276
ISIC_0446287,0.7947201
ISIC_0446447,0.0014203191
ISIC_0448691,0.005671088
ISIC_0450552,0.1384599
ISIC_0451155,0.9761421
ISIC_0451665,0.6701076
ISIC_0452297,0.5100717
ISIC_0453555,0.05377341
ISIC_0454124,0.0019244453
ISIC_0454916,0.030179976
ISIC_0456176,0.99539465
ISIC_0456797,0.00033520212
ISIC_0457344,0.00206059
ISIC_0457384,0.00025201967
ISIC_0457494,0.076675944
ISIC_0457530,0.14512335
ISIC_0457688,0.00018110199
ISIC_0459718,0.0007113872
ISIC_0460023,1.03405995e-08
ISIC_0460170,0.91893244
ISIC_0460323,0.00016752168
ISIC_0461615,0.9765003
ISIC_0462037,2.297489e-09
ISIC_0462120,0.10388698
ISIC_0462327,0.010623924
ISIC_0462336,7.3765204e-07
ISIC_0462792,0.00010490627
ISIC_0463800,0.45139262
ISIC_0464417,0.009596627
ISIC_0465975,0.0061022453
ISIC_0467617,2.9494731e-06
ISIC_0468644,0.06647674
ISIC_0469457,0.75411546
ISIC_0470465,0.9241565
ISIC_0470699,0.999838
ISIC_0473489,0.20379004
ISIC_0474220,0.000556564
ISIC_0476927,2.2084645e-05
ISIC_0477213,0.3286668
ISIC_0477217,0.00091834227
ISIC_0477424,5.4839827e-05
ISIC_0477793,0.18889971
ISIC_0477875,0.0074964054
ISIC_0477986,5.6314297e-05
ISIC_0479726,0.09875381
ISIC_0479755,0.11829753
ISIC_0480158,2.7841372e-06
ISIC_0481105,0.9997341
ISIC_0482298,2.3917823e-07
ISIC_0482617,0.0005935211
ISIC_0485889,0.5665603
ISIC_0486436,0.0004294241
ISIC_0487789,0.04991398
ISIC_0488846,0.18163651
ISIC_0490555,0.003475554
ISIC_0492058,0.00010290626
ISIC_0493101,0.6526521
ISIC_0493429,0.9999839
ISIC_0493786,0.000808446
ISIC_0495167,0.034125187
ISIC_0495234,0.45944837
ISIC_0495887,0.792715
ISIC_0495948,0.046572953
ISIC_0497721,0.0055095903
ISIC_0498659,0.6426624
ISIC_0500319,1.5151861e-05
ISIC_0500851,0.39564148
ISIC_0501199,0.047332384
ISIC_0501295,0.0016176137
ISIC_0502032,6.51261e-05
ISIC_0502364,0.0070599867
ISIC_0504453,0.46651018
ISIC_0504686,0.33761308
ISIC_0504935,8.091129e-05
ISIC_0505403,0.11100922
ISIC_0505447,2.6604292e-05
ISIC_0506082,7.358273e-07
ISIC_0506198,3.505911e-05
ISIC_0508596,0.93616045
ISIC_0509538,0.0030662548
ISIC_0510408,1.2477361e-05
ISIC_0510439,2.8368001e-06
ISIC_0510794,0.4073909
ISIC_0511981,0.28172955
ISIC_0513674,0.9953302
ISIC_0513808,2.993408e-07
ISIC_0515041,0.0046166843
ISIC_0515737,0.104221605
ISIC_0517531,0.00039643064
ISIC_0517673,0.12996744
ISIC_0519860,0.0028027524
ISIC_0520611,0.0056145974
ISIC_0521580,5.7406913e-05
ISIC_0521689,2.0595571e-06
ISIC_0521877,2.7461913e-09
ISIC_0522569,0.98032
ISIC_0523596,0.9975871
ISIC_0524466,0.5261526
ISIC_0524604,0.0047869524
ISIC_0525213,0.0094497595
ISIC_0525405,0.9618828
ISIC_0527588,0.0001320848
ISIC_0528304,0.9286282
ISIC_0528945,0.05273798
ISIC_0530946,0.22676003
ISIC_0532813,1.6520393e-05
ISIC_0533917,6.095972e-08
ISIC_0535264,0.91995424
ISIC_0535812,0.6473859
ISIC_0536393,8.958932e-07
ISIC_0537310,0.0003954768
ISIC_0537430,0.23415858
ISIC_0538335,0.07196248
ISIC_0538391,0.8903117
ISIC_0539046,0.0056800838
ISIC_0539432,0.91675943
ISIC_0539662,8.0445815e-08
ISIC_0541206,0.1671797
ISIC_0542744,0.026235137
ISIC_0542899,0.011991533
ISIC_0543866,0.014433031
ISIC_0544482,0.21218786
ISIC_0545219,0.4296459
ISIC_0545222,0.029790606
ISIC_0546119,0.0017391068
ISIC_0546506,0.999925
ISIC_0546632,0.115626685
ISIC_0546682,0.0016914487
ISIC_0547086,0.97945124
ISIC_0548182,0.9369938
ISIC_0548968,0.22089334
ISIC_0550777,2.958171e-05
ISIC_0554395,1.2105904e-06
ISIC_0554507,0.36215356
ISIC_0554535,0.00014739507
ISIC_0554819,0.9972863
ISIC_0555540,0.15920947
ISIC_0556297,4.8197734e-07
ISIC_0556505,0.986772
ISIC_0556568,4.5500956e-06
ISIC_0557285,9.7930415e-06
ISIC_0557595,0.00033867016
ISIC_0557850,0.0027452058
ISIC_0558458,0.08550775
ISIC_0558563,1.2347587e-07
ISIC_0558899,0.3919525
ISIC_0559101,0.650448
ISIC_0561202,0.9800637
ISIC_0564203,0.0016854984
ISIC_0565070,0.00186704
ISIC_0567332,0.008123652
ISIC_0570796,0.44524762
ISIC_0571162,0.025149843
ISIC_0571336,0.023528548
ISIC_0572486,5.1170668e-05
ISIC_0574930,0.0012899387
ISIC_0576125,9.308341e-08
ISIC_0578316,0.05102163
ISIC_0578354,0.99932206
ISIC_0579350,0.013395756
ISIC_0579367,0.6478004
ISIC_0580265,0.0303656
ISIC_0582447,0.72051996
ISIC_0582531,0.9296016
ISIC_0583833,3.2414139e-06
ISIC_0584197,0.95716166
ISIC_0585534,0.9988939
ISIC_0586493,0.0003533926
ISIC_0586601,0.0007308219
ISIC_0587024,0.66604376
ISIC_0587027,0.63414824
ISIC_0587527,0.012315858
ISIC_0588157,0.0009874052
ISIC_0588162,0.0012935263
ISIC_0588352,0.17019995
ISIC_0589061,1.6512061e-09
ISIC_0590646,3.9733768e-05
ISIC_0591142,0.96669185
ISIC_0591685,1.1496043e-07
ISIC_0592225,0.012410581
ISIC_0592796,0.0002835028
ISIC_0594374,0.0019636266
ISIC_0594932,0.018897878
ISIC_0595682,0.69409317
ISIC_0596005,0.7616247
ISIC_0596499,4.0581923e-05
ISIC_0598190,5.733095e-07
ISIC_0598769,0.4816667
ISIC_0600649,0.99999654
ISIC_0600710,0.00012289587
ISIC_0602170,4.5875542e-05
ISIC_0602633,0.8110053
ISIC_0603307,9.2539296e-05
ISIC_0604055,0.39452597
ISIC_0604516,0.36841086
ISIC_0605259,0.3397415
ISIC_0606244,0.9970515
ISIC_0607037,0.00061731774
ISIC_0607397,6.7071426e-08
ISIC_0607473,0.002076302
ISIC_0607693,0.0064360895
ISIC_0608042,0.47262028
ISIC_0608105,0.70866174
ISIC_0608330,0.016809145
ISIC_0609220,0.0001394599
ISIC_0609770,0.004740001
ISIC_0610325,0.96494406
ISIC_0611293,1.669346e-05
ISIC_0611390,0.012563174
ISIC_0611822,0.1662782
ISIC_0612337,0.00016848235
ISIC_0613199,0.97102946
ISIC_0613239,0.00067630416
ISIC_0613293,6.755636e-06
ISIC_0613555,0.99961805
ISIC_0613748,0.68737483
ISIC_0615241,2.667806e-06
ISIC_0616900,1.3160734e-07
ISIC_0619695,0.00091942266
ISIC_0620316,0.0021148075
ISIC_0620379,0.01194394
ISIC_0620581,0.0002469947
ISIC_0621355,0.00047287016
ISIC_0621919,1.2476992e-05
ISIC_0622203,4.1634888e-07
ISIC_0622461,1.4130754e-05
ISIC_0623254,0.0011559129
ISIC_0623493,0.01875718
ISIC_0623650,0.00087496894
ISIC_0624194,2.5961933e-06
ISIC_0627128,0.9999701
ISIC_0627467,0.061268352
ISIC_0631039,9.176705e-06
ISIC_0633018,0.78605074
ISIC_0633831,0.9245044
ISIC_0634161,0.011491243
ISIC_0634896,0.017417036
ISIC_0635396,0.00014817435
ISIC_0635721,0.7603645
ISIC_0636920,0.00019531476
ISIC_0637104,0.9999999
ISIC_0637231,0.0010243385
ISIC_0639631,0.16240382
ISIC_0640439,0.0002450412
ISIC_0641371,0.020906998
ISIC_0644758,0.012765977
ISIC_0644873,0.002297306
ISIC_0645560,0.11138235
ISIC_0646211,0.9429613
ISIC_0646723,0.0037429358
ISIC_0647385,0.010812887
ISIC_0649394,0.9818803
ISIC_0650063,0.9899032
ISIC_0650090,0.0014931642
ISIC_0653629,0.8416803
ISIC_0653693,2.2294158e-05
ISIC_0653761,0.04235406
ISIC_0654120,0.015679713
ISIC_0655378,3.9965357e-06
ISIC_0655512,0.9978568
ISIC_0656308,0.092214204
ISIC_0660782,0.9998241
ISIC_0660925,0.65836763
ISIC_0662288,0.9001063
ISIC_0663197,0.6754522
ISIC_0663707,1.6117582e-07
ISIC_0664454,1.5113649e-08
ISIC_0664524,0.11848689
ISIC_0665430,0.010128365
ISIC_0665521,1.6988419e-05
ISIC_0667449,0.0018405215
ISIC_0668855,0.9999995
ISIC_0669360,0.94546247
ISIC_0671119,0.7860343
ISIC_0673217,0.26943156
ISIC_0673441,0.034586314
ISIC_0673705,0.07596857
ISIC_0673777,1.7005892e-05
ISIC_0673970,0.82987505
ISIC_0674308,0.27085266
ISIC_0674636,0.13347873
ISIC_0674769,2.6033413e-05
ISIC_0675554,5.940352e-07
ISIC_0675743,2.122958e-05
ISIC_0676272,0.7927404
ISIC_0676443,0.73287034
ISIC_0676863,4.6897694e-06
ISIC_0677660,2.2238046e-06
ISIC_0678034,0.76264864
ISIC_0680997,0.00042845623
ISIC_0681019,0.039030977
ISIC_0681410,0.00039539856
ISIC_0681751,0.7731897
ISIC_0682057,0.41731548
ISIC_0682495,0.00021760666
ISIC_0682907,0.00018050618
ISIC_0682960,2.0490463e-06
ISIC_0684256,0.9996526
ISIC_0684654,0.00032810846
ISIC_0684862,0.092178546
ISIC_0685033,0.9212033
ISIC_0685067,0.024340663
ISIC_0686961,0.9943165
ISIC_0689307,2.3189024e-05
ISIC_0692073,0.42162427
ISIC_0695000,0.45983845
ISIC_0695255,0.004335745
ISIC_0695851,0.0004410807
ISIC_0697455,0.01659626
ISIC_0698209,0.085160464
ISIC_0700078,1.1356703e-07
ISIC_0700201,0.0064206724
ISIC_0701187,0.34523067
ISIC_0701649,0.71847945
ISIC_0701776,0.0007973078
ISIC_0703440,1.035349e-07
ISIC_0703903,1.6170898e-06
ISIC_0703979,0.9736399
ISIC_0704243,0.010139701
ISIC_0704245,0.010840975
ISIC_0704435,1.3307226e-05
ISIC_0705764,0.8201595
ISIC_0705909,0.004729736
ISIC_0707036,0.9998834
ISIC_0707359,7.715179e-08
ISIC_0707819,0.00047887777
ISIC_0708442,0.5135145
ISIC_0708867,0.0011793475
ISIC_0708878,0.042019878
ISIC_0710840,0.20475103
ISIC_0712978,0.090933524
ISIC_0713157,3.0486584e-05
ISIC_0714126,0.51360935
ISIC_0714540,6.112701e-05
ISIC_0715784,0.07600449
ISIC_0715864,0.0006012872
ISIC_0716650,0.005399202
ISIC_0717635,0.9983259
ISIC_0718698,0.02056872
ISIC_0719763,0.0064214063
ISIC_0720050,0.9176335
ISIC_0720319,0.7485703
ISIC_0721575,7.5223775e-06
ISIC_0721927,0.0030057256
ISIC_0722065,0.24698669
ISIC_0722323,0.0019312182
ISIC_0723369,4.6470628e-05
ISIC_0723819,0.30483308
ISIC_0724106,6.96365e-05
ISIC_0724784,0.0022431242
ISIC_0727953,0.069356844
ISIC_0728055,0.6024814
ISIC_0728474,0.00079458917
ISIC_0728977,8.304938e-07
ISIC_0729188,0.08661705
ISIC_0729365,0.99570966
ISIC_0732158,0.119171984
ISIC_0732261,0.0100396965
ISIC_0733408,0.9966924
ISIC_0734038,0.71686757
ISIC_0734761,0.99348456
ISIC_0735344,0.8669991
ISIC_0735361,0.4146827
ISIC_0735507,0.0049781865
ISIC_0737285,0.65704864
ISIC_0737596,0.000307658
ISIC_0737951,0.0694366
ISIC_0738067,0.0004204309
ISIC_0738616,1.7422321e-06
ISIC_0739064,9.62138e-09
ISIC_0739401,0.9922495
ISIC_0740997,0.99195135
ISIC_0743576,1.9198269e-07
ISIC_0743739,0.28601032
ISIC_0743789,2.7027383e-05
ISIC_0746818,0.98738724
ISIC_0747114,0.008390206
ISIC_0748291,0.0001256731
ISIC_0749073,0.8539808
ISIC_0749202,6.394254e-08
ISIC_0752872,9.844641e-05
ISIC_0753499,0.0001954105
ISIC_0755453,0.15160629
ISIC_0756977,0.9907862
ISIC_0757171,0.99951196
ISIC_0758024,0.99980336
ISIC_0758246,0.009053351
ISIC_0758568,0.004307962
ISIC_0759383,0.9650172
ISIC_0760154,0.3887705
ISIC_0760260,3.5984642e-06
ISIC_0762091,9.0436615e-08
ISIC_0763495,0.011663698
ISIC_0764739,0.7516976
ISIC_0765355,0.7228977
ISIC_0767812,4.4373945e-05
ISIC_0769066,7.087005e-06
ISIC_0770095,7.203515e-05
ISIC_0770234,1.1062466e-05
ISIC_0770508,0.9206713
ISIC_0770817,0.0044896374
ISIC_0771788,0.0076109567
ISIC_0772522,0.0020799122
ISIC_0772578,0.93010604
ISIC_0772706,2.091589e-05
ISIC_0773190,0.095058575
ISIC_0774444,0.010277464
ISIC_0775579,0.0004423397
ISIC_0775584,0.99727875
ISIC_0776524,0.0057179313
ISIC_0776616,0.0006835121
ISIC_0776803,0.005141884
ISIC_0776824,0.63231915
ISIC_0777077,1.0
ISIC_0778512,0.0003854704
ISIC_0779258,0.00039747046
ISIC_0780165,0.08943522
ISIC_0781571,0.9371367
ISIC_0784160,2.4533547e-06
ISIC_0785830,0.6916538
ISIC_0786267,0.0075650304
ISIC_0786322,0.011387618
ISIC_0788550,0.7893254
ISIC_0792325,0.0001546623
ISIC_0792492,0.95934176
ISIC_0792564,1.314886e-08
ISIC_0792986,4.0434106e-06
ISIC_0794617,0.17425169
ISIC_0795653,0.9676678
ISIC_0796707,0.001224921
ISIC_0797113,0.06775075
ISIC_0799427,0.80232644
ISIC_0799785,0.0007413211
ISIC_0799979,0.5083109
ISIC_0800693,0.15576081
ISIC_0801740,9.407935e-07
ISIC_0802693,8.436449e-05
ISIC_0803310,4.8399983e-05
ISIC_0803341,0.16739197
ISIC_0803636,2.9404544e-05
ISIC_0804023,0.6733671
ISIC_0805392,1.3564573e-07
ISIC_0807283,0.00048040203
ISIC_0807404,0.040561594
ISIC_0808861,0.93671364
ISIC_0809377,8.666114e-05
ISIC_0809747,0.0031967666
ISIC_0810336,0.9015779
ISIC_0810894,0.51455146
ISIC_0811323,0.034156192
ISIC_0813138,0.69450676
ISIC_0813352,0.5213377
ISIC_0814613,0.06339165
ISIC_0816087,0.45990333
ISIC_0816173,8.275907e-05
ISIC_0817883,2.806677e-08
ISIC_0818301,0.9999982
ISIC_0821277,0.029212026
ISIC_0821445,1.058697e-06
ISIC_0821598,9.157315e-09
ISIC_0822581,0.00031754177
ISIC_0823047,0.32922578
ISIC_0823591,1.9377596e-07
ISIC_0824050,1.6153633e-06
ISIC_0825029,0.0027613805
ISIC_0825725,0.815851
ISIC_0829859,0.0015065337
ISIC_0830589,0.00020013096
ISIC_0834674,0.998245
ISIC_0835778,0.9769747
ISIC_0836745,0.01827539
ISIC_0839044,0.0023786803
ISIC_0839368,0.16780801
ISIC_0840535,0.92232597
ISIC_0840661,0.009438965
ISIC_0841028,0.04342839
ISIC_0842398,0.46279004
ISIC_0842798,0.1590222
ISIC_0843175,0.012955566
ISIC_0843626,0.022912703
ISIC_0844546,5.5317953e-05
ISIC_0844930,0.009310429
ISIC_0844952,0.97245264
ISIC_0845696,0.047816537
ISIC_0848406,0.0001920315
ISIC_0848986,7.494207e-05
ISIC_0851144,6.1503706e-06
ISIC_0852759,0.027257612
ISIC_0853184,0.028768769
ISIC_0853566,0.40369353
ISIC_0853893,0.03125665
ISIC_0854582,0.7077623
ISIC_0855262,4.4799187e-08
ISIC_0856987,3.8929443e-06
ISIC_0857436,0.97787136
ISIC_0857443,0.0009526745
ISIC_0857595,0.24679957
ISIC_0861327,1.8143068e-05
ISIC_0862505,4.4067897e-07
ISIC_0863212,0.79649043
ISIC_0864741,9.9333585e-05
ISIC_0865303,0.014419552
ISIC_0866123,0.34355614
ISIC_0866838,0.2612409
ISIC_0867509,0.99995255
ISIC_0867683,0.15583287
ISIC_0868513,0.00012979496
ISIC_0869415,8.894571e-05
ISIC_0870455,0.94473773
ISIC_0870529,0.14591105
ISIC_0871473,0.000138403
ISIC_0873174,0.9994049
ISIC_0874437,0.7679298
ISIC_0874522,3.6299716e-05
ISIC_0874582,6.5459084e-05
ISIC_0874773,0.98513675
ISIC_0875072,0.000102242026
ISIC_0876617,0.23337181
ISIC_0876689,0.075883925
ISIC_0877438,0.033127677
ISIC_0877919,0.20527537
ISIC_0878952,0.0085517345
ISIC_0879061,0.89026034
ISIC_0879986,0.60610044
ISIC_0881100,0.00042658896
ISIC_0881645,1.4074187e-05
ISIC_0881966,0.008567783
ISIC_0883924,2.8206357e-06
ISIC_0884023,0.98766613
ISIC_0884538,0.0628642
ISIC_0885369,2.4809028e-08
